48.208407 34.461644 23.059268 0.000000 0.426103 0.904675 8.744322 1.000000
48.208407 32.657733 16.970264 -0.000000 -0.027679 0.999617 4.268877 1.000000
39.107213 13.408437 143.685104 0.000000 0.556483 0.830859 9.979196 1.000000
39.107213 10.823247 137.299348 -0.000000 -0.085148 0.996368 4.496539 1.000000
9.627590 5.254682 276.375078 -0.000000 -0.668419 0.743785 9.705654 1.000000
9.627590 9.043884 270.591556 0.000000 -0.243360 0.969936 4.482900 1.000000
8.364261 15.788281 71.208653 0.000000 0.760698 0.649106 6.841079 1.000000
8.364261 12.751756 66.439191 -0.000000 0.168035 0.985781 5.171874 1.000000
8.772334 2.301908 201.104643 -0.000000 -0.669398 0.742904 8.348993 1.000000
8.772334 4.771230 195.687159 0.000000 0.138985 0.990295 4.677866 1.000000
11.014779 25.811551 100.122802 0.000000 0.656895 0.753982 9.523624 1.000000
11.014779 21.948701 94.308839 0.000000 0.313776 0.949497 4.683834 1.000000
0.046162 21.220214 311.647997 -0.000000 -0.501814 0.864976 9.262040 1.000000
0.046162 23.499719 305.166651 0.000000 0.017934 0.999839 4.952051 1.000000
26.440304 48.657651 95.606653 0.000000 0.652185 0.758060 8.267106 1.000000
26.440304 45.226199 90.427305 0.000000 0.338352 0.941020 4.348194 1.000000
5.146322 17.564245 256.378005 -0.000000 -0.673652 0.739049 7.612868 1.000000
5.146322 20.856094 251.463832 0.000000 -0.327254 0.944937 4.446930 1.000000
45.782607 61.298055 210.572375 -0.000000 -0.534464 0.845191 9.671145 1.000000
45.782607 64.290483 204.201526 0.000000 -0.175856 0.984416 4.640041 1.000000
28.161208 50.973288 224.632051 -0.000000 -0.613256 0.789884 10.828796 1.000000
28.161208 54.832843 218.332737 0.000000 -0.257571 0.966259 4.186380 1.000000
12.769348 12.063032 121.385476 0.000000 0.626753 0.779218 9.261488 1.000000
12.769348 8.786858 115.564632 -0.000000 0.166607 0.986023 4.487693 1.000000
7.460005 29.471943 248.605126 -0.000000 -0.706834 0.707380 9.440142 1.000000
7.460005 33.379382 243.314820 0.000000 -0.280892 0.959739 4.066569 1.000000
31.418052 5.887612 313.788901 -0.000000 -0.460847 0.887480 8.893237 1.000000
31.418052 7.905678 307.699321 0.000000 0.014530 0.999894 4.287046 1.000000
15.745248 50.846297 242.550714 -0.000000 -0.801981 0.597350 9.022034 1.000000
15.745248 54.717756 237.783342 0.000000 -0.121498 0.992592 4.176372 1.000000
48.946793 47.932287 278.424192 -0.000000 -0.695316 0.718704 11.622601 1.000000
48.946793 52.453057 271.789046 0.000000 -0.191650 0.981463 5.009948 1.000000
7.208169 30.190743 220.263108 -0.000000 -0.714625 0.699508 12.612508 1.000000
7.208169 34.863273 213.713906 0.000000 -0.077377 0.997002 4.288714 1.000000
14.797081 52.696361 325.859481 -0.000000 -0.427290 0.904115 10.966826 1.000000
14.797081 54.627994 318.959106 0.000000 0.207156 0.978308 3.971635 1.000000
34.435885 4.212106 308.160513 -0.000000 -0.418584 0.908178 10.096906 1.000000
34.435885 6.604655 301.468713 0.000000 -0.131435 0.991325 4.250687 1.000000
37.923775 43.150149 255.830735 -0.000000 -0.767599 0.640930 10.842772 1.000000
37.923775 47.782134 250.009997 0.000000 -0.196651 0.980474 4.785461 1.000000
39.896735 7.986613 248.989539 -0.000000 -0.743547 0.668684 8.527618 1.000000
39.896735 11.625172 244.157338 0.000000 -0.230011 0.973188 4.071278 1.000000
46.596327 63.029344 126.700230 0.000000 0.545668 0.838002 9.233541 1.000000
46.596327 60.047556 120.547372 0.000000 0.198494 0.980102 4.660736 1.000000
6.393325 20.589147 47.949576 0.000000 0.758580 0.651580 9.420335 1.000000
6.393325 17.121207 42.528739 -0.000000 -0.044644 0.999003 4.708263 1.000000
20.703811 39.948851 155.901934 0.000000 0.325333 0.945599 10.192432 1.000000
20.703811 38.403717 148.993031 -0.000000 -0.053911 0.998546 4.185936 1.000000
42.744846 46.916269 80.518867 0.000000 0.651603 0.758560 10.498193 1.000000
42.744846 42.692676 74.397195 0.000000 0.351430 0.936214 4.571423 1.000000
49.748935 32.860721 254.105887 -0.000000 -0.627482 0.778631 10.616582 1.000000
49.748935 37.079921 247.845809 0.000000 -0.385407 0.922747 4.609887 1.000000
19.436794 29.575511 245.409192 -0.000000 -0.689657 0.724136 4.803419 1.000000
19.436794 31.874655 241.595237 0.000000 -0.295932 0.955209 4.344160 1.000000
16.367474 18.750818 274.746311 -0.000000 -0.730937 0.682445 9.616907 1.000000
16.367474 22.642178 269.277225 0.000000 -0.169695 0.985497 4.439549 1.000000
46.410060 26.660114 245.512303 -0.000000 -0.722774 0.691085 10.567803 1.000000
46.410060 31.047236 239.673808 0.000000 -0.251414 0.967880 4.518892 1.000000
26.518092 39.719308 334.537760 -0.000000 -0.273483 0.961877 12.182956 1.000000
26.518092 40.922024 326.512479 0.000000 0.209118 0.977890 4.430005 1.000000
48.181087 9.470755 119.777642 0.000000 0.654675 0.755910 10.389672 1.000000
48.181087 5.718886 113.543970 -0.000000 0.150398 0.988625 4.666769 1.000000
12.829902 48.761203 32.536194 0.000000 0.533552 0.845767 8.564235 1.000000
12.829902 46.440656 26.465591 -0.000000 0.014623 0.999893 4.898379 1.000000
48.208363 59.557082 216.204626 -0.000000 -0.733703 0.679470 10.210270 1.000000
48.208363 63.295640 210.333530 0.000000 0.002953 0.999996 4.804636 1.000000
41.025625 57.211463 58.680729 0.000000 0.663387 0.748277 9.605909 1.000000
41.025625 53.512382 52.702870 -0.000000 0.210323 0.977632 4.876927 1.000000
31.096945 54.676258 212.079076 -0.000000 -0.581692 0.813409 11.507456 1.000000
31.096945 58.331410 205.282662 0.000000 -0.144137 0.989558 4.277226 1.000000
0.196340 25.539182 244.696368 -0.000000 -0.764015 0.645198 9.262220 1.000000
0.196340 29.482482 239.605801 0.000000 -0.189171 0.981944 4.282490 1.000000
22.672820 14.898452 291.236430 -0.000000 -0.653079 0.757290 8.350780 1.000000
22.672820 17.887821 285.683992 0.000000 -0.109160 0.994024 4.809653 1.000000
39.365402 7.269736 172.747070 -0.000000 -0.245106 0.969496 7.406450 1.000000
39.365402 7.720870 166.848635 0.000000 0.194038 0.980994 4.705781 1.000000
2.344950 22.201859 306.363412 -0.000000 -0.480145 0.877189 10.609024 1.000000
2.344950 24.974367 299.369711 0.000000 -0.095928 0.995388 4.702969 1.000000
21.554792 37.094092 34.860821 0.000000 0.559788 0.828636 8.538315 1.000000
21.554792 34.647780 28.965200 -0.000000 0.023948 0.999713 4.717442 1.000000
33.517579 61.330345 247.434184 -0.000000 -0.700390 0.713760 9.945654 1.000000
33.517579 65.483004 241.647431 0.000000 -0.286772 0.957999 4.670878 1.000000
30.732373 43.906300 154.762821 0.000000 0.306408 0.951900 8.683614 1.000000
30.732373 42.600367 148.537219 -0.000000 -0.011675 0.999932 4.185555 1.000000
3.551430 46.596011 306.625129 -0.000000 -0.485297 0.874349 10.015186 1.000000
3.551430 49.219554 299.970523 0.000000 -0.084649 0.996411 4.568840 1.000000
41.102050 21.925441 114.271348 0.000000 0.713018 0.701146 9.981388 1.000000
41.102050 18.053579 108.403358 -0.000000 0.131164 0.991361 4.778858 1.000000
11.361957 62.869869 112.145147 0.000000 0.712638 0.701532 8.527746 1.000000
11.361957 59.495050 106.957178 -0.000000 0.151293 0.988489 4.444617 1.000000
25.799961 39.795309 276.064682 -0.000000 -0.580638 0.814162 8.443540 1.000000
25.799961 43.072480 270.448950 0.000000 -0.354471 0.935067 4.659620 1.000000
10.674100 64.921898 111.623936 0.000000 0.684418 0.729090 9.769493 1.000000
10.674100 61.139332 105.856989 -0.000000 0.195370 0.980730 4.497725 1.000000
38.321142 24.332170 105.394027 0.000000 0.813457 0.581626 7.993873 1.000000
38.321142 20.955263 100.651522 -0.000000 0.051867 0.998654 4.842085 1.000000
28.521723 45.609734 136.220782 0.000000 0.504448 0.863442 10.072095 1.000000
28.521723 42.870286 129.891568 -0.000000 0.099969 0.994991 3.981706 1.000000
41.063118 42.031153 201.893102 -0.000000 -0.618797 0.785551 7.662786 1.000000
41.063118 44.289360 196.885949 0.000000 0.056309 0.998413 4.001149 1.000000
0.705111 56.180028 58.032158 0.000000 0.671580 0.740932 10.139847 1.000000
0.705111 52.337510 52.075096 -0.000000 0.195062 0.980791 4.487384 1.000000
7.909379 38.390024 178.043204 -0.000000 -0.346581 0.938020 11.998219 1.000000
7.909379 40.088494 170.419787 0.000000 0.187346 0.982294 4.064225 1.000000
32.684138 -0.093860 301.282699 -0.000000 -0.592636 0.805470 9.379502 1.000000
32.684138 2.788319 295.134617 0.000000 -0.043350 0.999060 4.745716 1.000000
13.213105 44.470534 332.081778 -0.000000 -0.466401 0.884574 11.035293 1.000000
13.213105 46.228999 325.113716 0.000000 0.363703 0.931515 4.481510 1.000000
46.533979 65.695617 165.166931 0.000000 0.265335 0.964156 10.363512 1.000000
46.533979 64.697886 157.995588 -0.000000 -0.170837 0.985299 4.415552 1.000000
12.549481 62.467130 241.823099 -0.000000 -0.685574 0.728003 10.683000 1.000000
12.549481 66.847053 235.544804 0.000000 -0.287727 0.957713 4.990364 1.000000
13.449909 43.361856 113.181451 0.000000 0.625273 0.780406 7.834204 1.000000
13.449909 40.268578 107.731223 0.000000 0.259849 0.965649 4.956872 1.000000
45.694828 44.085032 85.395795 0.000000 0.757444 0.652900 8.508105 1.000000
45.694828 40.368848 80.351838 -0.000000 0.212949 0.977063 4.639386 1.000000
19.354956 54.745364 2.791272 0.000000 0.165940 0.986136 8.302969 1.000000
19.354956 54.387737 -3.442887 -0.000000 -0.152962 0.988232 4.331435 1.000000
27.975389 64.222658 189.267959 -0.000000 -0.513791 0.857916 10.613938 1.000000
27.975389 66.603816 182.537256 0.000000 0.156695 0.987647 4.410019 1.000000
22.460105 42.199653 269.756530 -0.000000 -0.705067 0.709141 11.678288 1.000000
22.460105 46.831964 263.526814 0.000000 -0.239512 0.970893 4.303127 1.000000
44.584491 43.555559 225.463535 -0.000000 -0.684684 0.728840 14.474368 1.000000
44.584491 48.900272 217.984404 0.000000 -0.174011 0.984744 4.477069 1.000000
15.901852 39.090138 26.644097 0.000000 0.493506 0.869742 12.246913 1.000000
15.901852 36.160621 19.001787 -0.000000 -0.039877 0.999205 4.636652 1.000000
25.266822 11.372471 59.314495 0.000000 0.661580 0.749874 9.297997 1.000000
25.266822 7.770620 53.483309 -0.000000 0.218932 0.975740 4.806650 1.000000
36.005979 20.783972 129.466991 0.000000 0.575671 0.817682 7.327439 1.000000
36.005979 18.410092 124.312666 -0.000000 0.121754 0.992560 4.349499 1.000000
16.380235 6.221033 170.265885 -0.000000 -0.315431 0.948949 11.132647 1.000000
16.380235 7.211336 162.665470 0.000000 0.313548 0.949573 4.882743 1.000000
27.356611 3.585429 44.542251 0.000000 0.618600 0.785706 8.547685 1.000000
27.356611 0.725826 39.111854 -0.000000 0.103573 0.994622 4.167234 1.000000
26.423413 51.373867 117.008941 0.000000 0.666699 0.745327 11.431177 1.000000
26.423413 47.165555 110.389767 -0.000000 0.166242 0.986085 4.784970 1.000000
42.273123 29.317813 321.922160 -0.000000 -0.466087 0.884739 12.910406 1.000000
42.273123 31.934545 313.930318 0.000000 0.169376 0.985551 4.628217 1.000000
11.569971 60.952021 43.003262 0.000000 0.657152 0.753758 13.459031 1.000000
11.569971 56.459717 35.553161 -0.000000 0.029424 0.999567 4.757407 1.000000
31.175331 61.561850 329.277030 -0.000000 -0.334510 0.942392 12.474943 1.000000
31.175331 63.262980 321.136308 0.000000 0.167905 0.985803 4.590325 1.000000
37.198703 47.246761 256.471909 -0.000000 -0.662552 0.749016 12.209246 1.000000
37.198703 52.011876 249.913805 0.000000 -0.341088 0.940031 4.224633 1.000000
38.377966 63.155454 192.743014 -0.000000 -0.524738 0.851264 11.236344 1.000000
38.377966 65.839826 185.554736 0.000000 0.108960 0.994046 4.840284 1.000000
18.043036 23.346254 312.889714 -0.000000 -0.380372 0.924833 9.032601 1.000000
18.043036 25.268271 306.512475 0.000000 -0.092377 0.995724 4.419724 1.000000
46.550089 23.902821 208.049057 -0.000000 -0.547137 0.837043 13.054996 1.000000
46.550089 27.767169 200.233644 0.000000 -0.123603 0.992332 4.739574 1.000000
0.498429 17.507440 258.666457 -0.000000 -0.709865 0.704338 7.157116 1.000000
0.498429 20.657161 254.024713 0.000000 -0.276130 0.961120 4.414075 1.000000
46.676893 25.966899 137.391547 0.000000 0.503736 0.863858 9.913057 1.000000
46.676893 23.265036 130.767185 -0.000000 0.087210 0.996190 4.703171 1.000000
18.103633 49.602768 219.559815 -0.000000 -0.697812 0.716281 10.933617 1.000000
18.103633 53.635681 213.208136 0.000000 -0.089183 0.996015 4.891302 1.000000
6.810136 30.145845 331.778976 -0.000000 -0.327540 0.944837 9.492810 1.000000
6.810136 31.181426 324.816595 0.000000 0.205032 0.978755 5.063166 1.000000
16.196526 66.234219 32.421776 0.000000 0.506328 0.862341 9.801329 1.000000
16.196526 63.648876 26.134243 -0.000000 0.050386 0.998730 4.128218 1.000000
29.473101 65.961284 175.031228 -0.000000 -0.311230 0.950334 6.171070 1.000000
29.473101 66.420062 169.826815 0.000000 0.215545 0.976494 4.653634 1.000000
2.514276 11.658114 56.247049 0.000000 0.616423 0.787415 11.677810 1.000000
2.514276 7.511068 49.502808 0.000000 0.247275 0.968945 4.430792 1.000000
46.191414 26.777675 159.413828 0.000000 0.261870 0.965103 9.162323 1.000000
46.191414 25.696830 152.689180 -0.000000 -0.051519 0.998672 4.612836 1.000000
40.171010 38.146850 134.825015 0.000000 0.574099 0.818786 11.919295 1.000000
40.171010 34.611888 127.467457 -0.000000 0.045770 0.998952 4.960968 1.000000
40.982141 28.644138 143.348160 0.000000 0.483850 0.875151 8.926702 1.000000
40.982141 26.467474 137.173862 -0.000000 0.007527 0.999972 4.536511 1.000000
40.254813 1.176592 247.048253 -0.000000 -0.647045 0.762452 11.240624 1.000000
40.254813 5.570993 240.764688 0.000000 -0.354577 0.935027 4.274418 1.000000
31.003652 41.073153 249.391615 -0.000000 -0.678762 0.734358 11.607411 1.000000
31.003652 45.729376 242.999619 0.000000 -0.318985 0.947760 4.494803 1.000000
8.064776 26.528773 70.308866 0.000000 0.689811 0.723989 7.979944 1.000000
8.064776 23.155992 65.158635 0.000000 0.264574 0.964365 4.690203 1.000000
22.245705 20.479706 23.942230 0.000000 0.379887 0.925033 8.057638 1.000000
22.245705 18.867195 17.943290 -0.000000 0.036072 0.999349 4.547259 1.000000
9.532011 7.331799 251.967465 -0.000000 -0.731806 0.681513 12.997476 1.000000
9.532011 12.642836 245.387575 0.000000 -0.249939 0.968262 4.442844 1.000000
31.141634 45.546200 248.782200 -0.000000 -0.645111 0.764089 11.602028 1.000000
31.141634 50.033164 242.422615 0.000000 -0.360444 0.932781 4.131938 1.000000
47.284143 34.373592 316.736513 -0.000000 -0.455527 0.890222 10.240435 1.000000
47.284143 36.568549 309.904219 0.000000 0.060325 0.998179 4.556626 1.000000
18.619726 16.891633 66.101160 0.000000 0.640042 0.768340 12.209589 1.000000
18.619726 12.276186 59.176462 0.000000 0.302142 0.953263 4.687354 1.000000
11.863553 8.992263 111.729362 0.000000 0.641054 0.767496 10.582881 1.000000
11.863553 5.043404 105.521164 0.000000 0.251013 0.967984 4.436104 1.000000
